"","Nimba","RiverCess","RiverGee","Sinoe","Bomi","Bong","Gbarpolu","GrandCapeMount","GrandBassa","GrandGedeh","GrandKru","Lofa","Margibi","Maryland","Montserrado","Boffa","Boke","Fria","Conakry","Dabola","Dinguiraye","Faranah","Kissidougou","Kankan","Kerouane","Kouroussa","Siguiri","Coyah","Dubreka","Forecariah","Kindia","Telimele","Mali","Tougue","Dalaba","Pita","Beyla","Gueckedou","Lola","Macenta","Nzerekore","Yamou","Kailahun","Kenema","Kono","Bombali","Kambia","Koinadugu","PortLoko","Tonkolili","Bo","Bonthe","Moyamba","Pujehun","WesternRural","WesternUrban"
"GrandKru",0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,1,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116,-0.361529774116
"Lofa",-0.440765089425,-1.70551660182,-1.02184931642,-1.22706362839,-0.757008565111,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,1,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578,-0.986967475578
"Margibi",-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551,-0.872330311551
"Maryland",1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,1,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015,-0.215725088015
"Montserrado",-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,1,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782,-1.04012584782
"Boffa",-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-1.70551660182,-1.02184931642,-1.22706362839,-0.757008565111,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,1,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888,1.26801353888
"Boke",-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,1,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509,0.686019169509
"Fria",0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,1,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119,1.05515822119
"Conakry",0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-1.02184931642,-1.22706362839,-0.757008565111,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,1,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013,0.224758372013
"Dabola",-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854,1.57452717854
"Dinguiraye",1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,1,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505,1.86669646505
"Faranah",-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-1.22706362839,-0.757008565111,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,1,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123,1.1899402123
"Kissidougou",0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,1,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829,0.759991500829
"Kankan",-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-0.757008565111,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468,1.03142952468
"Kerouane",1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,1,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577,0.219771266577
"Kouroussa",-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-0.770757390957,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655,1.39757509655
"Siguiri",1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,1,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285,1.63909634285
"Coyah",-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-1.15062206384,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,1,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492,0.803626662492
"Dubreka",0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,1,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641,0.843949749641
"Forecariah",-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-0.567964701157,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,0.686019169509,1.05515822119,0.224758372013,1.57452717854,1.86669646505,1.1899402123,0.759991500829,1.03142952468,0.219771266577,1.39757509655,1.63909634285,0.803626662492,0.843949749641,1.27718282265,0.78245858208,1.07236076855,1,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265,1.27718282265
"Kindia",1.7765123728,1.71640012344,0.998658679573,0.961271560431,-0.114719741637,0.203529039395,-0.447641210281,-0.815463505689,-0.559508415941,-1.85470418039,-0.720660006067,-0.722437350265,-0.264810268432,0.435020541378,0.537377977543,0.352676271565,-0.248729886122,-0.342861697433,-0.533613423286,-0.480502973549,-0.523513379444,-0.678618884341,-1.27888571036,-1.36426438494,-0.361529774116,-0.986967475578,-0.872330311551,-0.215725088015,-1.04012584782,1.26801353888,1,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208,0.78245858208
